Timestamp	Board	ChangeType	Name
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Jace, the Mind Sculptor
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Will Kenrith
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Brainstorm
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Force Spike
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Opt
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Spell Pierce
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Condescend
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Counterspell
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Daze
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Impulse
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Mana Leak
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Memory Lapse
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Miscalculation
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Negate
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Power Sink
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Remand
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Thirst for Knowledge
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Fact or Fiction
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Mystic Confluence
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Dig Through Time
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Ponder
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Preordain
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Serum Visions
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sleight of Hand
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Chart a Course
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Scour All Possibilities
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Compulsive Research
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Upheaval
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Treasure Cruise
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Search for Azcanta
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Opposition
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Treachery
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Witching Well
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Shelldock Isle
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Tolarian Academy
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Bloodsoaked Champion
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Cryptbreaker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Dread Wanderer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Gravecrawler
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Gutterbones
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Bitterblossom
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Bloodghast
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Dark Confidant
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Kitesail Freebooter
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Mesmeric Fiend
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Pack Rat
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Liliana, Heretical Healer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Mardu Strike Leader
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Ophiomancer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Plague Engineer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Ruin Raider
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Braids, Cabal Minion
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Rankle, Master of Pranks
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Ravenous Chupacabra
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Skinrender
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Shriekmaw
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Grave Titan
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Noxious Gearhulk
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Liliana of the Veil
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Liliana, the Last Hope
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Liliana, Dreadhorde General
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Snuff Out
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Fatal Push
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Cast Down
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Doom Blade
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Go for the Throat
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Malicious Affliction
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Ultimate Price
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Hero's Downfall
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Murderous Cut
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Cabal Therapy
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Duress
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Inquisition of Kozilek
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Thoughtseize
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Collective Brutality
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Hymn to Tourach
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Night's Whisper
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Toxic Deluge
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Damnation
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Curse of Shallow Graves
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Recurring Nightmare
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Nether Void
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Bolas's Citadel
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Falkenrath Gorger
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Firedrinker Satyr
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Goblin Guide
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Grim Lavamancer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Monastery Swiftspear
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Soul-Scar Mage
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Zurgo Bellstriker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Earthshaker Khenra
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Goblin Cratermaker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Kari Zev, Skyship Raider
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Robber of the Rich
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Young Pyromancer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Goblin Rabblemaster
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Hanweir Garrison
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Krenko, Tin Street Kingpin
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Legion Warboss
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Seasoned Pyromancer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Flametongue Kavu
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Hellrider
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Glorybringer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Zealous Conscripts
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Inferno Titan
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Chandra, Acolyte of Flame
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Chandra, Torch of Defiance
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Burst Lightning
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Lightning Bolt
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Abrade
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Magma Jet
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Thrill of Possibility
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Fiery Temper
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Risk Factor
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Staggershock
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Faithless Looting
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Firebolt
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Flame Slash
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Forked Bolt
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Arc Trail
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Mizzium Mortars
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Pyroclasm
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Arc Lightning
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Exquisite Firecraft
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Light Up the Stage
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Slagstorm
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Fiery Confluence
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Rolling Earthquake
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Wildfire
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sulfuric Vortex
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Experimental Frenzy
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Arbor Elf
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Avacyn's Pilgrim
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Birds of Paradise
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Elves of Deep Shadow
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Gilded Goose
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Joraga Treespeaker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Llanowar Elves
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Noble Hierarch
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Devoted Druid
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Incubation Druid
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Lotus Cobra
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Rofellos, Llanowar Emissary
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sakura-Tribe Elder
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sylvan Caryatid
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Wall of Roots
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Wildborn Preserver
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Call of the Herd
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Eternal Witness
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Jadelight Ranger
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Reclamation Sage
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Tireless Tracker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Courser of Kruphix
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Hexdrinker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Nightpack Ambusher
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Questing Beast
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Wolfbriar Elemental
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Biogenic Ooze
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Deep Forest Hermit
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Thragtusk
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Whisperwood Elemental
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Craterhoof Behemoth
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Green Sun's Zenith
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Voracious Hydra
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Nissa, Voice of Zendikar
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Vivien, Champion of the Wilds
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Garruk Relentless
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Garruk Wildspeaker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Nissa, Vital Force
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Nissa, Who Shakes the World
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Once Upon a Time
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Edge of Autumn
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Rampant Growth
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Plow Under
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Oath of Nissa
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Utopia Sprawl
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Wild Growth
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sylvan Library
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Overgrowth
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Gaea's Cradle
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Treetop Village
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Hallowed Fountain
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Hallowed Fountain
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Spell Queller
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Teferi, Time Raveler
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Supreme Verdict
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Fractured Identity
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Watery Grave
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Watery Grave
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Baleful Strix
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Thief of Sanity
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	The Scarab God
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Blood Crypt
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Blood Crypt
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Dreadbore
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Vial Smasher the Fierce
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Kolaghan's Command
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Stomping Ground
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Stomping Ground
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Domri, Anarch of Bolas
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Xenagos, the Reveler
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Dragonlord Atarka
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Temple Garden
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Temple Garden
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Nature's Chant
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Knight of Autumn
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Ajani, the Greathearted
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Ajani, Mentor of Heroes
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Godless Shrine
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Godless Shrine
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Tidehollow Sculler
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Lingering Souls
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Vindicate
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sorin, Lord of Innistrad
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Overgrown Tomb
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Overgrown Tomb
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Assassin's Trophy
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Garruk, Cursed Huntsman
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Breeding Pool
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Breeding Pool
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Oko, Thief of Crowns
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Nissa, Steward of Elements
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Steam Vents
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Steam Vents
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Izzet Charm
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Saheeli, Sublime Artificer
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Electrolyze
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sacred Foundry
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sacred Foundry
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Figure of Destiny
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Lightning Helix
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Tajic, Legion's Edge
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Huatli, Warrior Poet
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Bonesplitter
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Retrofitter Foundry
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sensei's Divining Top
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Skullclamp
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Azorius Signet
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Everflowing Chalice
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Izzet Signet
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Mind Stone
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Prismatic Lens
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Talisman of Creativity
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Talisman of Dominance
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Talisman of Progress
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Umezawa's Jitte
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Winter Orb
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Basalt Monolith
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Coalition Relic
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Grafted Wargear
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Heirloom Blade
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Mimic Vat
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sword of Fire and Ice
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Sword of Sinew and Steel
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Tangle Wire
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Worn Powerstone
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Thran Dynamo
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Bomat Courier
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Phyrexian Revoker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Porcelain Legionnaire
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Scrapheap Scrounger
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Smuggler's Copter
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Metalworker
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Phyrexian Metamorph
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Lodestone Golem
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Solemn Simulacrum
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Batterskull
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Skysovereign, Consul Flagship
Sun, 22 Dec 2019 03:23:21 +0000	mainboard	add	Wurmcoil Engine
